timestamp,signal_strength,power_level,temperature,cpu_usage,latitude,longitude,communication_status,attack_type,severity,incident_id,command_source
2026-06-10 06:43:08.417357,87,87,22,40,24.870561,67.069409,CRITICAL,UNAUTHORIZED_COMMAND,CRITICAL,INC-196,ATTACKER
2026-06-10 06:43:13.426672,99,84,32,34,24.891962,67.023025,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:43:18.434958,86,80,23,55,24.850452,67.05092,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:43:23.443711,85,75,26,48,24.80483,67.008369,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:43:28.452340,21,73,20,59,24.83469,67.052692,DEGRADED,RF_JAMMING,HIGH,INC-197,AUTHORIZED
2026-06-10 06:43:33.460697,94,70,34,56,24.867382,67.001362,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:43:38.469072,19,76,26,52,24.829185,67.027354,DEGRADED,RF_JAMMING,HIGH,INC-198,AUTHORIZED
2026-06-10 06:43:43.477528,98,78,20,56,24.854866,67.068824,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:43:48.486346,97,77,23,50,24.805556,67.084113,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:43:53.495084,99,78,31,60,24.842539,67.041322,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:43:58.503517,13,74,20,43,24.891102,67.010268,DEGRADED,RF_JAMMING,HIGH,INC-199,AUTHORIZED
2026-06-10 06:44:03.511716,93,80,30,39,46.159652,34.122092,SUSPICIOUS,GPS_SPOOFING,HIGH,INC-200,AUTHORIZED
2026-06-10 06:44:08.520463,97,80,23,30,24.883766,67.091793,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:44:14.656014,97,73,31,41,24.848413,67.099266,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:44:22.856760,100,85,33,39,24.834299,67.071561,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:44:27.862411,8,84,25,43,24.837059,67.00459,DEGRADED,RF_JAMMING,HIGH,INC-201,AUTHORIZED
2026-06-10 06:44:32.952208,96,75,20,39,24.879884,67.038283,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:44:37.954765,89,78,34,33,24.861668,67.068534,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:44:42.957675,99,83,34,42,24.824866,67.091375,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:44:47.960431,25,78,29,31,24.82931,67.083146,DEGRADED,RF_JAMMING,HIGH,INC-202,AUTHORIZED
2026-06-10 06:44:52.963047,23,72,35,49,24.878057,67.076832,DEGRADED,RF_JAMMING,HIGH,INC-203,AUTHORIZED
2026-06-10 06:44:57.965805,97,79,29,32,24.841261,67.044471,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:45:02.968562,89,74,21,45,52.858364,40.022796,SUSPICIOUS,GPS_SPOOFING,HIGH,INC-204,AUTHORIZED
2026-06-10 06:45:07.971289,95,78,26,30,24.837687,67.043161,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:45:12.974307,6,79,21,46,24.879075,67.0997,DEGRADED,RF_JAMMING,HIGH,INC-205,AUTHORIZED
2026-06-10 06:45:17.977006,91,87,24,33,24.82271,67.000804,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:45:22.979589,93,70,23,40,24.855851,67.072974,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:45:27.982345,98,86,32,58,50.736046,32.473272,SUSPICIOUS,GPS_SPOOFING,HIGH,INC-206,AUTHORIZED
2026-06-10 06:45:32.985102,98,74,31,41,24.889723,67.021111,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:45:37.988019,98,86,25,59,24.837898,67.041926,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:45:42.990568,91,77,20,51,24.87312,67.071233,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:45:47.993423,88,79,32,34,24.830545,67.032968,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:52:48.876628,96,84,31,41,24.824283,67.047489,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:52:53.886249,86,87,20,59,24.876665,67.009447,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:52:58.894812,9,87,25,41,24.828556,67.060094,DEGRADED,RF_JAMMING,HIGH,INC-207,AUTHORIZED
2026-06-10 06:53:03.911559,90,90,20,56,24.810704,67.006285,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:53:08.915795,97,84,28,32,24.816448,67.029101,CRITICAL,UNAUTHORIZED_COMMAND,CRITICAL,INC-208,ATTACKER
2026-06-10 06:53:13.924543,88,72,26,44,24.880144,67.089168,CRITICAL,UNAUTHORIZED_COMMAND,CRITICAL,INC-209,ATTACKER
2026-06-10 06:53:18.932957,93,77,35,41,24.870731,67.023563,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:53:23.942148,89,76,28,30,24.866818,67.071149,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:53:28.950778,95,89,28,39,24.855896,67.004077,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:53:33.959560,24,87,28,47,24.826354,67.085368,DEGRADED,RF_JAMMING,HIGH,INC-210,AUTHORIZED
2026-06-10 06:53:38.967841,96,82,26,52,24.839236,67.068426,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:53:43.976407,86,80,22,36,24.888378,67.012739,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:53:48.985045,89,75,24,54,49.301139,36.371718,SUSPICIOUS,GPS_SPOOFING,HIGH,INC-211,AUTHORIZED
2026-06-10 06:53:53.994691,100,77,28,49,24.855815,67.009639,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:53:59.003235,94,79,29,49,24.886343,67.025648,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:54:04.012082,95,72,34,43,24.879759,67.088407,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:54:09.026726,95,89,34,39,24.880694,67.011899,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:54:14.035616,96,77,33,58,24.871404,67.029966,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:54:19.044597,96,85,25,46,24.835526,67.018892,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:54:24.052973,95,83,31,57,24.832681,67.083604,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:54:29.061784,91,76,20,50,24.844515,67.097602,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:54:34.070132,91,76,21,56,24.883706,67.089441,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:54:39.078767,86,72,32,59,24.873012,67.089013,CRITICAL,UNAUTHORIZED_COMMAND,CRITICAL,INC-212,ATTACKER
2026-06-10 06:54:44.087165,87,87,31,59,24.825603,67.082141,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:54:49.095518,98,85,21,45,24.888131,67.015485,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:54:54.104525,97,81,32,49,24.815884,67.015838,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:54:59.112801,98,86,21,34,24.828938,67.045406,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:55:04.121581,97,76,33,33,24.849773,67.037099,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:55:09.130180,18,90,22,52,24.850409,67.054941,DEGRADED,RF_JAMMING,HIGH,INC-213,AUTHORIZED
2026-06-10 06:55:14.138858,88,75,25,35,24.880285,67.046941,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:55:19.147444,98,86,34,56,24.878858,67.037532,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:55:24.155959,100,82,34,60,24.883045,67.047527,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:55:29.164641,24,70,22,31,24.807197,67.082836,DEGRADED,RF_JAMMING,HIGH,INC-214,AUTHORIZED
2026-06-10 06:55:34.173310,89,85,28,55,24.852637,67.038448,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:55:39.181636,92,70,26,56,24.89426,67.006626,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:55:44.190427,95,73,21,31,24.8151,67.074168,CRITICAL,UNAUTHORIZED_COMMAND,CRITICAL,INC-215,ATTACKER
2026-06-10 06:55:49.200104,97,71,25,42,45.368436,49.896415,SUSPICIOUS,GPS_SPOOFING,HIGH,INC-216,AUTHORIZED
2026-06-10 06:55:54.209697,92,73,35,52,46.797254,31.169326,SUSPICIOUS,GPS_SPOOFING,HIGH,INC-217,AUTHORIZED
2026-06-10 06:55:59.218899,99,73,25,35,58.744035,36.22252,SUSPICIOUS,GPS_SPOOFING,HIGH,INC-218,AUTHORIZED
2026-06-10 06:56:04.227852,96,82,20,47,24.877991,67.062307,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:56:09.230361,99,76,24,51,24.815451,67.006484,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:56:14.238832,86,70,23,53,24.815298,67.03519,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:56:19.247405,89,74,29,52,24.828869,67.046089,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:56:24.256062,90,82,28,51,24.801384,67.023888,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:56:29.264447,89,82,25,31,24.814517,67.028241,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:56:34.272980,90,71,31,57,24.854171,67.054142,CRITICAL,UNAUTHORIZED_COMMAND,CRITICAL,INC-219,ATTACKER
2026-06-10 06:56:39.281568,97,79,20,53,24.894012,67.005944,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:56:44.290239,100,79,23,45,58.286045,37.142303,SUSPICIOUS,GPS_SPOOFING,HIGH,INC-220,AUTHORIZED
2026-06-10 06:56:49.298637,96,87,35,48,24.866199,67.005833,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:56:54.302228,86,87,34,58,24.849021,67.024934,CRITICAL,UNAUTHORIZED_COMMAND,CRITICAL,INC-221,ATTACKER
2026-06-10 06:56:59.311752,89,77,29,56,24.801798,67.008302,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:57:04.320420,87,76,21,48,24.875547,67.071933,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:57:09.328826,95,71,20,56,24.897358,67.006815,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:57:14.337329,100,78,21,44,24.821741,67.010726,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:57:19.345758,94,74,20,33,24.832307,67.016298,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:57:24.354129,89,82,27,34,24.802941,67.081264,CRITICAL,UNAUTHORIZED_COMMAND,CRITICAL,INC-222,ATTACKER
2026-06-10 06:57:29.362968,93,77,26,44,24.8197,67.06956,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:57:34.366226,98,81,32,47,24.849647,67.009564,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:57:39.374673,89,84,30,34,54.067555,31.333397,SUSPICIOUS,GPS_SPOOFING,HIGH,INC-223,AUTHORIZED
2026-06-10 06:57:44.383174,91,76,30,58,24.843566,67.036356,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:57:49.391739,88,88,27,44,24.87936,67.025522,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:57:54.396369,97,85,22,41,24.893765,67.099947,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:57:59.405384,99,90,20,54,24.851275,67.050193,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:58:04.414048,9,88,24,49,24.819524,67.008182,DEGRADED,RF_JAMMING,HIGH,INC-224,AUTHORIZED
2026-06-10 06:58:09.422846,97,87,30,52,24.838748,67.008,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:58:14.431301,20,74,25,60,24.804037,67.034644,DEGRADED,RF_JAMMING,HIGH,INC-225,AUTHORIZED
2026-06-10 06:58:19.439865,90,89,31,31,24.897153,67.052249,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:58:24.448646,98,80,35,36,24.824565,67.05232,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:58:29.457583,91,86,24,31,24.869117,67.0628,CRITICAL,UNAUTHORIZED_COMMAND,CRITICAL,INC-226,ATTACKER
2026-06-10 06:58:34.466200,98,81,23,44,24.868063,67.037743,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:58:39.474830,94,81,31,49,41.229301,48.732,SUSPICIOUS,GPS_SPOOFING,HIGH,INC-227,AUTHORIZED
2026-06-10 06:58:44.483505,96,75,27,46,24.896444,67.00152,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:58:49.493077,97,78,27,44,24.819222,67.089453,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:58:54.501524,96,81,35,52,24.894783,67.072236,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:58:59.510441,91,84,31,60,24.866085,67.000772,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:59:04.518920,92,87,26,44,24.848405,67.029278,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:59:09.527464,86,74,29,31,24.813663,67.078236,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:59:14.536102,99,71,24,33,24.876602,67.081943,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:59:19.544541,94,86,27,42,24.870769,67.063831,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:59:24.553480,100,70,33,55,24.802622,67.048512,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:59:29.585370,97,73,22,53,24.897987,67.018458,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:59:34.594052,90,88,35,38,55.307176,44.505378,SUSPICIOUS,GPS_SPOOFING,HIGH,INC-228,AUTHORIZED
2026-06-10 06:59:39.603018,99,76,24,57,24.817666,67.041541,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:59:44.611311,90,85,26,55,24.817261,67.015732,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:59:49.619962,86,82,28,37,24.876853,67.06047,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:59:54.628679,15,77,29,43,24.828115,67.093781,DEGRADED,RF_JAMMING,HIGH,INC-229,AUTHORIZED
2026-06-10 06:59:59.637085,15,82,34,49,24.898015,67.090757,DEGRADED,RF_JAMMING,HIGH,INC-230,AUTHORIZED
2026-06-10 07:00:04.646164,89,73,29,32,53.513954,39.645279,SUSPICIOUS,GPS_SPOOFING,HIGH,INC-231,AUTHORIZED
2026-06-10 07:00:09.655083,100,89,28,31,24.896037,67.098804,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:00:14.663521,97,73,28,46,24.802722,67.046096,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:00:19.672368,88,78,22,37,24.871857,67.02698,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:00:24.681051,94,74,26,54,24.818986,67.038327,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:00:29.690790,99,90,23,57,43.938819,47.032695,SUSPICIOUS,GPS_SPOOFING,HIGH,INC-232,AUTHORIZED
2026-06-10 07:00:34.699396,89,85,28,33,24.867404,67.022338,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:00:39.708381,96,71,26,40,24.886795,67.018326,CRITICAL,UNAUTHORIZED_COMMAND,CRITICAL,INC-233,ATTACKER
2026-06-10 07:00:44.716814,16,71,31,31,24.845781,67.008939,DEGRADED,RF_JAMMING,HIGH,INC-234,AUTHORIZED
2026-06-10 07:00:49.725535,90,79,31,38,24.898162,67.071876,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:00:54.734576,92,86,34,53,24.853341,67.015317,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:00:59.738276,97,78,28,58,57.274807,34.593347,SUSPICIOUS,GPS_SPOOFING,HIGH,INC-235,AUTHORIZED
2026-06-10 07:01:04.746716,89,78,20,45,24.869909,67.004613,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:01:09.755152,98,74,32,54,24.848955,67.033676,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:01:14.764418,86,76,26,37,24.87233,67.037199,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:01:19.767670,89,83,21,33,24.834857,67.033374,CRITICAL,UNAUTHORIZED_COMMAND,CRITICAL,INC-236,ATTACKER
2026-06-10 07:01:24.776039,18,71,21,48,24.898247,67.024597,DEGRADED,RF_JAMMING,HIGH,INC-237,AUTHORIZED
2026-06-10 07:01:29.784937,100,74,29,56,24.880176,67.016005,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:01:34.793700,86,83,21,32,50.500879,39.280857,SUSPICIOUS,GPS_SPOOFING,HIGH,INC-238,AUTHORIZED
2026-06-10 07:01:39.802728,88,78,22,49,24.867604,67.000704,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:01:44.811124,96,70,21,46,24.884226,67.038076,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:01:49.819859,98,74,34,38,41.823357,42.61992,SUSPICIOUS,GPS_SPOOFING,HIGH,INC-239,AUTHORIZED
2026-06-10 07:01:54.828443,9,79,22,33,24.829751,67.082111,DEGRADED,RF_JAMMING,HIGH,INC-240,AUTHORIZED
2026-06-10 07:01:59.837343,6,72,29,49,24.848251,67.076747,DEGRADED,RF_JAMMING,HIGH,INC-241,AUTHORIZED
2026-06-10 07:02:04.845818,86,80,33,31,24.805581,67.04011,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:02:09.854134,87,87,33,30,24.876684,67.005602,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:02:14.862676,97,74,31,54,24.820186,67.003391,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:02:19.871592,98,77,21,33,24.851754,67.086415,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:02:24.880966,99,77,21,56,24.898833,67.043453,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:02:29.889403,19,85,27,43,24.859773,67.07628,DEGRADED,RF_JAMMING,HIGH,INC-242,AUTHORIZED
2026-06-10 07:02:34.897893,94,90,21,43,24.848277,67.025451,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:02:39.907140,88,75,29,51,24.841771,67.077371,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:02:44.915551,10,76,35,54,24.887423,67.077926,DEGRADED,RF_JAMMING,HIGH,INC-243,AUTHORIZED
2026-06-10 07:02:49.924870,98,87,29,41,24.852538,67.013596,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:02:54.933323,97,76,21,35,24.857286,67.070337,CRITICAL,UNAUTHORIZED_COMMAND,CRITICAL,INC-244,ATTACKER
2026-06-10 07:02:59.942222,100,73,20,30,24.839187,67.059646,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:03:04.945705,22,89,28,56,24.877299,67.047914,DEGRADED,RF_JAMMING,HIGH,INC-245,AUTHORIZED
2026-06-10 07:03:09.954206,86,72,30,44,24.806501,67.061579,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:03:14.963544,90,77,28,41,24.814523,67.085605,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:03:19.974796,93,74,34,47,24.840962,67.037031,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:03:24.983350,91,75,23,39,48.635613,35.212928,SUSPICIOUS,GPS_SPOOFING,HIGH,INC-246,AUTHORIZED
2026-06-10 07:03:29.993005,24,78,34,37,24.851275,67.015409,DEGRADED,RF_JAMMING,HIGH,INC-247,AUTHORIZED
2026-06-10 07:03:35.001480,87,79,21,56,24.886166,67.081512,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:03:40.010166,88,70,23,34,24.882438,67.024015,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:03:45.018854,16,88,33,60,24.844655,67.041397,DEGRADED,RF_JAMMING,HIGH,INC-248,AUTHORIZED
2026-06-10 07:03:50.027148,88,78,25,36,24.81552,67.04572,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:03:55.035626,95,88,20,54,24.885315,67.013165,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:04:00.045554,14,88,29,57,24.864513,67.00739,DEGRADED,RF_JAMMING,HIGH,INC-249,AUTHORIZED
2026-06-10 07:04:05.053204,90,85,32,34,24.86629,67.028641,CRITICAL,UNAUTHORIZED_COMMAND,CRITICAL,INC-250,ATTACKER
2026-06-10 07:04:10.061749,91,81,22,57,24.879738,67.014356,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:04:15.070790,89,74,33,37,24.858531,67.062214,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:04:20.081163,100,72,33,53,24.828834,67.000322,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:04:25.089737,24,70,22,34,24.85294,67.089994,DEGRADED,RF_JAMMING,HIGH,INC-251,AUTHORIZED
2026-06-10 07:04:30.093775,93,78,33,51,24.845196,67.033536,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:04:35.102437,97,80,34,44,24.896809,67.079317,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:04:40.110801,96,73,24,57,24.866643,67.086907,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:04:45.119832,86,81,30,42,24.874185,67.06966,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:04:50.123820,91,74,31,56,24.849461,67.019979,CRITICAL,UNAUTHORIZED_COMMAND,CRITICAL,INC-252,ATTACKER
2026-06-10 07:04:55.132607,93,85,29,51,24.805409,67.018749,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:05:00.141030,99,85,30,35,24.811263,67.076673,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:05:05.150073,98,80,23,33,50.601534,49.247228,SUSPICIOUS,GPS_SPOOFING,HIGH,INC-253,AUTHORIZED
2026-06-10 07:05:10.158417,94,74,23,38,24.805969,67.083913,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:05:15.167100,89,85,27,55,24.800738,67.05289,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:05:20.175444,100,70,31,57,24.886367,67.041956,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:05:25.184484,91,82,23,55,24.860963,67.016036,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:05:30.193093,17,84,29,33,24.824397,67.064706,DEGRADED,RF_JAMMING,HIGH,INC-254,AUTHORIZED
2026-06-10 07:05:35.201828,92,74,20,32,24.884504,67.056862,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:05:40.210273,88,78,24,34,24.817863,67.097473,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:05:45.219357,12,83,28,35,24.892978,67.013959,DEGRADED,RF_JAMMING,HIGH,INC-255,AUTHORIZED
2026-06-10 07:05:50.228702,91,78,27,43,24.893207,67.018961,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:05:55.237054,94,73,23,51,24.891608,67.087185,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:06:00.246539,93,71,21,42,24.856691,67.056367,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:06:05.252615,87,88,27,58,24.85447,67.084573,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:06:10.261298,98,74,33,59,24.807516,67.018012,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:06:15.270217,16,73,23,36,24.849074,67.052727,DEGRADED,RF_JAMMING,HIGH,INC-256,AUTHORIZED
2026-06-10 07:06:20.279529,88,82,28,40,24.890893,67.025159,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:06:25.287790,97,83,28,55,24.850215,67.031204,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:06:30.296374,11,72,31,38,24.832078,67.015139,DEGRADED,RF_JAMMING,HIGH,INC-257,AUTHORIZED
2026-06-10 07:06:35.305129,19,78,32,30,24.810379,67.096507,DEGRADED,RF_JAMMING,HIGH,INC-258,AUTHORIZED
2026-06-10 07:06:40.313756,88,74,29,33,24.806038,67.085155,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:06:45.322933,86,79,25,58,24.883871,67.054122,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:06:50.332297,94,78,30,50,40.387153,47.768262,SUSPICIOUS,GPS_SPOOFING,HIGH,INC-259,AUTHORIZED
2026-06-10 07:06:55.340716,18,80,20,60,24.860226,67.047547,DEGRADED,RF_JAMMING,HIGH,INC-260,AUTHORIZED
2026-06-10 07:07:00.349485,95,80,21,41,24.841038,67.089885,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:07:05.358257,91,86,23,53,24.893615,67.056781,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:07:10.366984,96,78,20,31,24.841312,67.015703,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:07:15.370356,23,83,23,41,24.817819,67.059604,DEGRADED,RF_JAMMING,HIGH,INC-261,AUTHORIZED
2026-06-10 07:07:20.372908,89,75,24,55,24.888165,67.044181,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:07:25.381233,98,72,35,31,24.856233,67.032305,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:07:30.389812,89,75,30,57,24.870138,67.075031,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:07:35.395098,95,78,28,44,24.806965,67.07919,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 07:07:40.403801,88,73,35,36,24.833821,67.001849,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
